Tweet,Target 1,Stance 1
Just because you own a casino (bankrupt) doesn't mean your family didn't immigrate too #America #SemST,The author of this text supports donald trump,0
"@mdsbarry ILLEGAL ALIENS come to US collect welfare and social security, its time to #MakeAmericaGreatAgain SECURE OUR BORDERS  #SemST",The author of this text supports donald trump,0
@Hohn_Jollis better than high-quality h2o farts #SemST,The author of this text supports donald trump,0
I just cancelled my reservation at the Trump hotel in Las Vegas.  I hope like minded people intolerant of bigots do the same #SemST,The author of this text supports donald trump,0
@HarisSTR Howz greece heard u like to anal pound didnt think u were like that #SemST,The author of this text supports donald trump,2
"Donald J. Trump, I am voting for you to be our next ""El Presidente""! #trumpforpresident #SemST",The author of this text supports donald trump,1
"Lighting that WH was so in your face to half of America, no class and so disrespectful..  #CashinIn   #SemST",The author of this text supports donald trump,0
5. Obama could kill us all with these race wars and black lives matters stuff. Divide and Conquer. #tcot #SemST,The author of this text supports donald trump,2
@realDonaldTrump fuck you racist ass bitch. Go fuck yourself #SemST,The author of this text supports donald trump,0
"@ABC Stupid is as stupid does! Showedhis true colors; seems that he ignores that US was invaded, & plundered,not discovered #SemST",The author of this text supports donald trump,0
"American's, do you think we are headed in a positive direction? #USAGuard #OPACT #SemST",The author of this text supports donald trump,2
@backatone000 @fatima_madsen This is a tragic outrage #SemST,The author of this text supports donald trump,2
@CarlaChamorros Grassley should know Hilliary answers to no one!!!!!!  #SemST,The author of this text supports donald trump,0
"@JonathanHoenig @ericbolling Errant Vanity says up 2 USA about fighting ISIS, ? is choosing when/where ISIS decided we will #SemST",The author of this text supports donald trump,0
@lemurdue77 Hey friend. That's not nice  #SemST,The author of this text supports donald trump,2
If Donald Trump is elected president I'm moving to Nunavut to get away from these retards #Trump #SemST,The author of this text supports donald trump,0
"RT @BlissTabitha ""Never quite works out that way huh?  #GlobalWarming HOAX #MediaMalpractice #SemST",The author of this text supports donald trump,0
"The only reason people have a problem with @realDonaldTrump is because he speaks the truth, which offends the soft Americans. #SemST",The author of this text supports donald trump,0
I admire how real and unapologetic Donald Trump is on his Political standpoints #SemST,The author of this text supports donald trump,1
@DrakeKing15your gay agenda will be met with the wrath of god #SemST,The author of this text supports donald trump,2
"@BretBaier #CandidateCasino #Trumps the real deal, hand him the wheel, he can drive &make the climb to take #US up the hill. Vote #SemST",The author of this text supports donald trump,1
"Terrorist takes selfie post on media,USA bombs target, USA tells world how they did it so they they never have 2 repeat it. #SemST",The author of this text supports donald trump,0
And America wants to protest a silly flag but lets pro athletes get away with shit like that #SemST,The author of this text supports donald trump,2
@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath #SemST,The author of this text supports donald trump,1
RT veriphile: Follow #Patriot -->  TheresaMurrano.  Thanks for following!!  #Truth #Liberty #Justice #2A #ProLife #IStandWit... #SemST,The author of this text supports donald trump,2
@MoveOn Go screw yourselves & take Killary with you! Bring your bully shit to Florida and see what happens! #boycottMoveOn  #SemST,The author of this text supports donald trump,2
@StandWithCJ @ali She a cockroach. #holdtheline CJ. There will be others to replace her. #SemST,The author of this text supports donald trump,2
The clothing #Macys (made in Mexico&China) #NBC (Traders! #Sodomites!) #Univision (will pay!) #RollOn!!! @realDonaldTrump #wiyh #SemST,The author of this text supports donald trump,0
Hey hypocrites @Macys since u pull @realDonaldTrump merchandise from stores why dont u pull #racist #JAYZ CRAP #2FACEDLIBERALS #SemST,The author of this text supports donald trump,0
"Without mexicans illegal or legal US shuts down,Your people will never be able to keep up with our hard workers. #WeAreMexico #SemST",The author of this text supports donald trump,0
Donald Trump stays roasting on Twitter  #SemST,The author of this text supports donald trump,0
This country doesnt have victories any more.  When is the last time we beat china in trade? #talkcityclub #SemST,The author of this text supports donald trump,2
Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery! #SemST,The author of this text supports donald trump,0
With his immigration policies pwr drunk #Obama is setting himself up 2 b prez of Mex when he gets evicted from WH  #tcot #SemST,The author of this text supports donald trump,2
Will be watching @AC360 again tomorrow to watch @realDonaldTrump interview continuation. #MakeAmericaGreatAgain #SemST,The author of this text supports donald trump,1
@HnstyNgov @FoxBusiness @realDonaldTrump Meanwhile no Democrat running has given anyone anywhere a job. Other Repubs just as bad. #SemST,The author of this text supports donald trump,0
Trump's outlandish statements is political strategy. No one can be that stupid. #GOP #Strategy #SemST,The author of this text supports donald trump,0
"Under O & Kerry's deal, if the ayatollahs want to keep their nuclear toys  they can keep their nuclear toys! PERIOD! #SemST",The author of this text supports donald trump,2
"We the people has become ""We the sheeple""  #SemST",The author of this text supports donald trump,2
@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa #SemST,The author of this text supports donald trump,1
America: Isn't it time we ignored Donald Trump? He's not a serious person. @NYPD should revoke his gun permit. #Immigration #NBC #SemST,The author of this text supports donald trump,0
"@rodrickgibbons @ByronYork @geoffcaldwell Maybe if we make it a Toll Bridge, we may recoup some of the welfare payments! LOL #SemST",The author of this text supports donald trump,0
#Trump is ruining a party quicker than the police! #gop #SemST,The author of this text supports donald trump,0
On #education @JohnKasich has no clue.. High standards only work if the kids do their work and their parents make sure of it. #SemST,The author of this text supports donald trump,2
"For those that are not aware, there is a difference between corporate and personal bankruptcy. Look of Chapter 11 bankruptcy. #SemST",The author of this text supports donald trump,2
It's not a good week for #SemST,The author of this text supports donald trump,0
#BREAKING: Greece is now in arrears to the International Monetary Fund on a payment of almost 1.6 billion | Coming To America #SemST,The author of this text supports donald trump,0
@GreggJarrett @FoxNews @GeekGirl2u @realDonaldTrump will do fine with legal Latino voters. #MakeAmericaGreatAgain #SemST,The author of this text supports donald trump,1
@jackieaus @gerfingerpoken2 O hired by puppetmasters who put him in our WH w/coup to destroy America. #SemST,The author of this text supports donald trump,0
@NBCNews political correctness is killing the country! The Don is telling the truth! #SemST,The author of this text supports donald trump,1
"Good morning. I wake up on 8 pm, but is 10 pm...  That's Only Holiday :) #holiday #summer #sunrise #wakacyjnefolllowspree #SemST",The author of this text supports donald trump,2
Healthcare in America must be fixed. Women are everything.  #TeamJason  #SemST,The author of this text supports donald trump,2
Jeb - Just how much 'TRUTH' does that $118 million you've raised buy?   America isn't 'BUYING' your #Elite #Establishment crap - #SemST,The author of this text supports donald trump,2
@ericbolling Sorry you got shut down during the Factor last night by a useless news break. The portion you aired was potent. #SemST,The author of this text supports donald trump,2
@tommyhubb @JonathanHoenig Obama sees everything through an anti-Colonial prism.Every move he makes degrades our nation.#Cashinin #SemST,The author of this text supports donald trump,0
